date,time,price
06.04.18,12:22:29.073967,176.0
06.04.18,12:22:43.153830,176.0
06.04.18,12:23:17.204699,176.0
06.04.18,12:23:30.099084,176.0
06.04.18,12:23:45.547819,176.0
06.04.18,12:24:02.359798,176.0
06.04.18,12:24:45.826971,176.0
06.04.18,12:25:07.036107,176.0
06.04.18,12:25:27.100147,176.0
06.04.18,12:25:46.591061,176.0
06.04.18,12:25:55.623025,176.0
06.04.18,12:26:07.277802,176.0
06.04.18,12:26:17.073502,176.0
06.04.18,12:26:25.957190,176.0
06.04.18,12:26:31.968534,176.0
06.04.18,12:26:38.653461,176.0
06.04.18,12:26:46.459035,176.0
06.04.18,12:26:54.010918,176.0
06.04.18,12:27:04.487374,176.0
06.04.18,12:27:13.327614,176.0
06.04.18,12:27:28.405634,176.0
06.04.18,12:27:46.173207,176.0
06.04.18,12:27:55.354097,176.0
06.04.18,12:28:08.237175,176.0
06.04.18,12:28:28.704196,176.0
06.04.18,12:28:42.215521,176.0
06.04.18,12:29:02.488206,176.0
06.04.18,12:29:20.206179,176.0
06.04.18,12:29:32.251292,176.0
06.04.18,12:29:44.514502,176.0
06.04.18,12:29:55.284797,176.0
06.04.18,12:30:07.447913,176.0
06.04.18,12:30:22.596614,176.0
06.04.18,12:30:32.470168,176.0
06.04.18,12:30:48.665964,176.0
06.04.18,12:31:14.270174,176.0
06.04.18,14:51:18.019918,176.45
06.04.18,14:51:34.547180,176.45
06.04.18,14:51:46.561097,176.45
06.04.18,14:52:01.439633,176.45
06.04.18,14:52:16.580113,176.45
06.04.18,14:52:38.826048,176.45
06.04.18,14:53:08.543737,176.0
06.04.18,14:53:31.155951,176.0
06.04.18,14:53:49.122537,176.0
06.04.18,14:54:04.200732,176.0
06.04.18,14:54:18.779421,176.0
06.04.18,14:54:34.691053,176.0
06.04.18,14:54:48.307353,176.0
06.04.18,14:55:06.316511,176.0
06.04.18,14:55:22.056691,176.0
06.04.18,14:55:32.755569,176.0
06.04.18,14:55:47.000485,176.0
06.04.18,14:56:01.497438,176.0
06.04.18,14:56:25.189520,176.0
06.04.18,14:56:52.687355,176.0
06.04.18,14:57:06.951004,176.0
06.04.18,14:57:28.153399,176.0
06.04.18,14:57:48.081159,176.0
06.04.18,14:58:08.507634,176.0
06.04.18,14:58:19.827915,176.0
